IMATINIB+C0376358,IMATINIB,C0376358,"['17382158', '16796694', '15389797', '21323568']"
IMATINIB+C0024623,IMATINIB,C0024623,['17377918']
IMATINIB+C1261473,IMATINIB,C1261473,"['17369574', '16876399', '16110036', '12957455', '12957454', '12528778', '33482247', '28362562', '28282612', '26861905', '26687836', '26573069', '23175622', '20953927', '20925044', '20724445', '20622000', '20564079', '19451433']"
IMATINIB+C3179349,IMATINIB,C3179349,"['17343077', '12374669', '22381410', '20200041', '19193781']"
IMATINIB+C1531552,IMATINIB,C1531552,"['17340589', '20499235']"
IMATINIB+C0023212,IMATINIB,C0023212,['17336514']
IMATINIB+C4528176,IMATINIB,C4528176,['17285599']
IMATINIB+C0023467,IMATINIB,C0023467,"['17285599', '33422470', '20427086', '18990444']"
IMATINIB+C4688342,IMATINIB,C4688342,['17245623']
IMATINIB+C0745701,IMATINIB,C0745701,"['17213285', '16344315']"
IMATINIB+C0007095,IMATINIB,C0007095,['17200360']
IMATINIB+C0023418,IMATINIB,C0023418,"['17119111', '16775234', '16344315', '15747376', '15231574', '30084127', '28376561', '26040495', '25641907', '24345751', '21225261', '20606084', '20310049', '18955451', '18452072']"
IMATINIB+C0949690,IMATINIB,C0949690,['17077157']
IMATINIB+C0153888,IMATINIB,C0153888,"['16973963', '16461299', '21986252', '21658656']"
IMATINIB+C1836830,IMATINIB,C1836830,"['16919303', '15572730']"
IMATINIB+C0334664,IMATINIB,C0334664,"['16919303', '19804453', '18564222']"
IMATINIB+C0036992,IMATINIB,C0036992,['16803422']
IMATINIB+C0024899,IMATINIB,C0024899,['16779792']
IMATINIB+C0221013,IMATINIB,C0221013,"['16779792', '12932387', '19193436']"
IMATINIB+C1335996,IMATINIB,C1335996,['16773696']
IMATINIB+C0558356,IMATINIB,C0558356,['16767900']
IMATINIB+C0279751,IMATINIB,C0279751,"['16757202', '15659505']"
IMATINIB+C0278678,IMATINIB,C0278678,"['16729911', '16380835', '18418219']"
IMATINIB+C0153658,IMATINIB,C0153658,"['16728580', '20100145']"
IMATINIB+C0812413,IMATINIB,C0812413,"['16636799', '32102735', '24492162']"
IMATINIB+C0025500,IMATINIB,C0025500,['16636799']
IMATINIB+C0278883,IMATINIB,C0278883,"['16565971', '15846297', '21690468', '18728664', '18551246']"
IMATINIB+C0205851,IMATINIB,C0205851,['16462496']
IMATINIB+C0017636,IMATINIB,C0017636,"['16361636', '16033874', '19904263', '19789313', '19768386', '19688297']"
IMATINIB+C3897752,IMATINIB,C3897752,"['16361636', '31514200']"
IMATINIB+C0027651,IMATINIB,C0027651,"['16355681', '15231574', '23876833', '20872196', '19061223', '18824712']"
IMATINIB+C0149925,IMATINIB,C0149925,"['16342249', '15812822', '14676110', '12867062']"
IMATINIB+C0278620,IMATINIB,C0278620,['16321825']
IMATINIB+C1706732,IMATINIB,C1706732,['16319507']
IMATINIB+C1299307,IMATINIB,C1299307,['16271384']
IMATINIB+C0010606,IMATINIB,C0010606,"['16265655', '21071117']"
IMATINIB+C0020676,IMATINIB,C0020676,['16198662']
IMATINIB+C0021841,IMATINIB,C0021841,['16132930']
IMATINIB+C0855227,IMATINIB,C0855227,"['16113662', '14687030']"
IMATINIB+C0278727,IMATINIB,C0278727,['16087693']
IMATINIB+C0345967,IMATINIB,C0345967,['15951053']
IMATINIB+C0543478,IMATINIB,C0543478,"['15900603', '15721470', '31925317', '31292142', '23175622', '20048335']"
IMATINIB+C0018790,IMATINIB,C0018790,"['15893416', '23657159']"
IMATINIB+C0235974,IMATINIB,C0235974,['15893416']
IMATINIB+C0178874,IMATINIB,C0178874,"['15893416', '28282612']"
IMATINIB+C0242596,IMATINIB,C0242596,"['15817679', '12393581', '23704092', '23212150', '20886606']"
IMATINIB+C0278488,IMATINIB,C0278488,"['15803362', '30311036', '25171229', '19933079', '19073506']"
IMATINIB+C0206647,IMATINIB,C0206647,"['15681532', '24173542', '20439456']"
IMATINIB+C0279549,IMATINIB,C0279549,"['15661264', '22359103', '19449194']"
IMATINIB+C0276535,IMATINIB,C0276535,"['15572730', '24378417']"
IMATINIB+C0278787,IMATINIB,C0278787,['15389438']
IMATINIB+C1961102,IMATINIB,C1961102,"['15315963', '14648032', '28103625', '23212150', '21756808', '21707583']"
IMATINIB+C1654637,IMATINIB,C1654637,"['15310776', '15134984']"
IMATINIB+C0023449,IMATINIB,C0023449,['15255805']
IMATINIB+C0026987,IMATINIB,C0026987,"['15241831', '14635203', '11986248']"
IMATINIB+C0029463,IMATINIB,C0029463,"['15010069', '12957454', '12528778', '33482247', '26573069']"
IMATINIB+C0027627,IMATINIB,C0027627,"['14753595', '12684401', '26859076', '23014737', '20872196', '19046841', '18955458']"
IMATINIB+C1519009,IMATINIB,C1519009,['14753595']
IMATINIB+C0220615,IMATINIB,C0220615,['14726395']
IMATINIB+C0012634,IMATINIB,C0012634,['14692090']
IMATINIB+C1540912,IMATINIB,C1540912,"['14671612', '19735261', '18950453']"
IMATINIB+C1516669,IMATINIB,C1516669,"['14628081', '14512312', '12560227']"
IMATINIB+C0086438,IMATINIB,C0086438,"['12857554', '32364815']"
IMATINIB+C0162429,IMATINIB,C0162429,['12799279']
IMATINIB+C0518214,IMATINIB,C0518214,"['12783373', '12775739', '32307568']"
IMATINIB+C1335499,IMATINIB,C1335499,['12651263']
IMATINIB+C0206141,IMATINIB,C0206141,['12595304']
IMATINIB+C0085669,IMATINIB,C0085669,['12592325']
IMATINIB+C0040034,IMATINIB,C0040034,['12410573']
IMATINIB+C0494165,IMATINIB,C0494165,['12239065']
IMATINIB+C4687714,IMATINIB,C4687714,"['35861214', '34314892', '25771402', '24152907']"
IMATINIB+C0024530,IMATINIB,C0024530,['34436509']
IMATINIB+C3266262,IMATINIB,C3266262,"['33246932', '32470848', '26875198', '25731828', '24581936']"
IMATINIB+C0015230,IMATINIB,C0015230,['32589310']
IMATINIB+C1334026,IMATINIB,C1334026,"['32469385', '30383140', '29451912', '23860199', '21713778', '21277730']"
IMATINIB+C0011991,IMATINIB,C0011991,['32439979']
IMATINIB+C1332977,IMATINIB,C1332977,['32362894']
IMATINIB+C0026821,IMATINIB,C0026821,['31628586']
IMATINIB+C1458156,IMATINIB,C1458156,['31292142']
IMATINIB+C0280793,IMATINIB,C0280793,['31119479']
IMATINIB+C3897747,IMATINIB,C3897747,['31119479']
IMATINIB+C0002871,IMATINIB,C0002871,['30680668']
IMATINIB+C0008487,IMATINIB,C0008487,"['30216418', '22331945', '19570961']"
IMATINIB+C3887654,IMATINIB,C3887654,['30101387']
IMATINIB+C1332979,IMATINIB,C1332979,"['30084127', '25641907']"
IMATINIB+C0014457,IMATINIB,C0014457,"['28725989', '19951530']"
IMATINIB+C0598798,IMATINIB,C0598798,['28725989']
IMATINIB+C2939461,IMATINIB,C2939461,['28725989']
IMATINIB+C2676739,IMATINIB,C2676739,['28677263']
IMATINIB+C0281508,IMATINIB,C0281508,"['28589771', '20332468']"
IMATINIB+C0751623,IMATINIB,C0751623,['28572163']
IMATINIB+C1333768,IMATINIB,C1333768,['28535156']
IMATINIB+C0879615,IMATINIB,C0879615,"['28362562', '26573069', '26527782', '22614970', '19620483']"
IMATINIB+C0014518,IMATINIB,C0014518,['28362562']
IMATINIB+C1258104,IMATINIB,C1258104,"['28298564', '24850877', '23039171', '21769850']"
IMATINIB+C0079218,IMATINIB,C0079218,"['28282612', '26861905', '23762842', '20724445', '20664593', '20622000', '20559633']"
IMATINIB+C0751956,IMATINIB,C0751956,['27862464']
IMATINIB+C0948008,IMATINIB,C0948008,['27862464']
IMATINIB+C0025286,IMATINIB,C0025286,['26659583']
IMATINIB+C0006826,IMATINIB,C0006826,"['26573069', '18955451', '18824712', '18452072', '18451237']"
IMATINIB+C0263009,IMATINIB,C0263009,"['26378033', '25152211', '21398330']"
IMATINIB+C3203102,IMATINIB,C3203102,"['26210752', '25581063', '24566799', '23403476', '20716845', '20581169']"
IMATINIB+C0025202,IMATINIB,C0025202,"['26084808', '23775962', '18626307']"
IMATINIB+C3898222,IMATINIB,C3898222,['25609545']
IMATINIB+C1704374,IMATINIB,C1704374,['25086465']
IMATINIB+C1335711,IMATINIB,C1335711,['25012943']
IMATINIB+C1335727,IMATINIB,C1335727,['25012943']
IMATINIB+C0024115,IMATINIB,C0024115,"['25007944', '21769849']"
IMATINIB+C0036421,IMATINIB,C0036421,"['25007944', '21769849']"
IMATINIB+C0280141,IMATINIB,C0280141,"['24844361', '22682059']"
IMATINIB+C4288306,IMATINIB,C4288306,"['24737415', '24000503', '23808902', '22203182', '18942073']"
IMATINIB+C1370868,IMATINIB,C1370868,['24553398']
IMATINIB+C1848934,IMATINIB,C1848934,['24442252']
IMATINIB+C3495919,IMATINIB,C3495919,"['24064754', '22660978', '21986636', '19965667', '19244158', '19144139']"
IMATINIB+C0346973,IMATINIB,C0346973,['23963139']
IMATINIB+C0849640,IMATINIB,C0849640,['23775962']
IMATINIB+C0032463,IMATINIB,C0032463,"['23525684', '19484334', '19009241']"
IMATINIB+C0027819,IMATINIB,C0027819,['23396605']
IMATINIB+C0278701,IMATINIB,C0278701,['23228190']
IMATINIB+C1527249,IMATINIB,C1527249,['23108698']
IMATINIB+C0027831,IMATINIB,C0027831,"['23099009', '22722872']"
IMATINIB+C0206728,IMATINIB,C0206728,"['23099009', '22722872']"
IMATINIB+C0007131,IMATINIB,C0007131,['23033932']
IMATINIB+C4287589,IMATINIB,C4287589,['22682059']
IMATINIB+C0020503,IMATINIB,C0020503,['22407760']
IMATINIB+C1335177,IMATINIB,C1335177,['22387451']
IMATINIB+C1997217,IMATINIB,C1997217,['22371319']
IMATINIB+C0376545,IMATINIB,C0376545,['22349810']
IMATINIB+C0751606,IMATINIB,C0751606,['22339825']
IMATINIB+C0238621,IMATINIB,C0238621,['22287505']
IMATINIB+C1619692,IMATINIB,C1619692,['22188390']
IMATINIB+C0867389,IMATINIB,C0867389,"['22068151', '21828142', '19850751', '19403889']"
IMATINIB+C1335713,IMATINIB,C1335713,"['21938530', '19293394']"
IMATINIB+C0750952,IMATINIB,C0750952,['21934349']
IMATINIB+C0278987,IMATINIB,C0278987,['21892101']
IMATINIB+C1168401,IMATINIB,C1168401,['21892101']
IMATINIB+C0281361,IMATINIB,C0281361,['21750117']
IMATINIB+C0027947,IMATINIB,C0027947,['21728004']
IMATINIB+C0751552,IMATINIB,C0751552,['21710245']
IMATINIB+C0153690,IMATINIB,C0153690,"['21323568', '19652577']"
IMATINIB+C0023434,IMATINIB,C0023434,['21120481']
IMATINIB+C0278689,IMATINIB,C0278689,['20944093']
IMATINIB+C0855013,IMATINIB,C0855013,['20925044']
IMATINIB+C0238461,IMATINIB,C0238461,['20718683']
IMATINIB+C0278726,IMATINIB,C0278726,['20630823']
IMATINIB+C1265990,IMATINIB,C1265990,['20622000']
IMATINIB+C4329281,IMATINIB,C4329281,['20530436']
IMATINIB+C3536893,IMATINIB,C3536893,['20332468']
IMATINIB+C0205969,IMATINIB,C0205969,['20197733']
IMATINIB+C0040100,IMATINIB,C0040100,['20197733']
IMATINIB+C0280630,IMATINIB,C0280630,['20189232']
IMATINIB+C0007129,IMATINIB,C0007129,"['20019577', '19276970']"
IMATINIB+C1800706,IMATINIB,C1800706,['20007927']
IMATINIB+C0278584,IMATINIB,C0278584,['19955950']
IMATINIB+C0027022,IMATINIB,C0027022,['19951530']
IMATINIB+C0023470,IMATINIB,C0023470,['19761684']
IMATINIB+C0085136,IMATINIB,C0085136,['19505817']
IMATINIB+C0555198,IMATINIB,C0555198,"['19248046', '18359865']"
IMATINIB+C0220633,IMATINIB,C0220633,"['19118061', '18551246']"
IMATINIB+C0948303,IMATINIB,C0948303,['19115680']
IMATINIB+C1532368,IMATINIB,C1532368,['19109219']
IMATINIB+C1319185,IMATINIB,C1319185,['19061223']
IMATINIB+C0031149,IMATINIB,C0031149,['19046841']
IMATINIB+C0006118,IMATINIB,C0006118,['18824712']
IMATINIB+C4331229,IMATINIB,C4331229,['18824712']
IMATINIB+C0238415,IMATINIB,C0238415,['18815156']
IMATINIB+C0865015,IMATINIB,C0865015,['18618737']
IMATINIB+C4318618,IMATINIB,C4318618,['18618737']
IMATINIB+C4688007,IMATINIB,C4688007,['18618737']
IMATINIB+C1514428,IMATINIB,C1514428,['18612157']
IMATINIB+C0678222,IMATINIB,C0678222,['18515258']
IMATINIB+C0346976,IMATINIB,C0346976,['18437079']
IMATINIB+C0302592,IMATINIB,C0302592,['18431049']
IMATINIB+C1112459,IMATINIB,C1112459,['18376233']
TANDUTINIB+C3897752,TANDUTINIB,C3897752,"['27663390', '26860632']"
TANDUTINIB+C0153690,TANDUTINIB,C0153690,['21290244']
TANDUTINIB+C0278678,TANDUTINIB,C0278678,['20711630']
TANDUTINIB+C4528176,TANDUTINIB,C4528176,['16902153']
TANDUTINIB+C0023467,TANDUTINIB,C0023467,['16902153']
NERATINIB+C0278488,NERATINIB,C0278488,"['35046057', '34553296', '34380637', '33663941', '27078022', '25287822', '24077916', '22967996']"
NERATINIB+C3887654,NERATINIB,C3887654,"['34553296', '31548342', '22418773', '20479403', '19318484']"
NERATINIB+C4721209,NERATINIB,C4721209,"['33909203', '32678716', '31558424', '31442103', '31432689', '23632474']"
NERATINIB+C2986665,NERATINIB,C2986665,"['33183970', '32464281', '31140297', '30689703', '30607817']"
NERATINIB+C1960398,NERATINIB,C1960398,"['33183970', '32464281', '31140297', '30813966', '30689703', '30655172', '29146401', '26874901']"
NERATINIB+C0278584,NERATINIB,C0278584,['32723675']
NERATINIB+C0235974,NERATINIB,C0235974,['32504550']
NERATINIB+C3250443,NERATINIB,C3250443,['31442103']
NERATINIB+C0678222,NERATINIB,C0678222,"['30860945', '29523624', '27406346', '26834058', '23953056', '20142587']"
NERATINIB+C0220650,NERATINIB,C0220650,"['30860945', '26834058']"
NERATINIB+C0011991,NERATINIB,C0011991,"['30813966', '22418773']"
NERATINIB+C0280100,NERATINIB,C0280100,"['24323026', '19318484']"
NERATINIB+C0877373,NERATINIB,C0877373,"['23953056', '20142587']"
NERATINIB+C4329281,NERATINIB,C4329281,['22371427']
NERATINIB+C0007131,NERATINIB,C0007131,['20479403']
BAFETINIB+C0555198,BAFETINIB,C0555198,['23380277']
BAFETINIB+C0023418,BAFETINIB,C0023418,['20310049']
SARACATINIB+C0813175,SARACATINIB,C0813175,['26802156']
SARACATINIB+C0376358,SARACATINIB,C0376358,['26493492']
SARACATINIB+C4721208,SARACATINIB,C4721208,['26493492']
SARACATINIB+C0027627,SARACATINIB,C0027627,['26493492']
SARACATINIB+C0346973,SARACATINIB,C0346973,['26062928']
SARACATINIB+C0751552,SARACATINIB,C0751552,['26009269']
SARACATINIB+C0877373,SARACATINIB,C0877373,"['26009269', '22245630', '21170669']"
SARACATINIB+C1299307,SARACATINIB,C1299307,['25070546']
SARACATINIB+C0278726,SARACATINIB,C0278726,['24957683']
SARACATINIB+C0007131,SARACATINIB,C0007131,['24169259']
SARACATINIB+C0235974,SARACATINIB,C0235974,"['23342270', '21170669']"
SARACATINIB+C0346976,SARACATINIB,C0346976,['23342270']
SARACATINIB+C0278883,SARACATINIB,C0278883,['23151808']
SARACATINIB+C0280100,SARACATINIB,C0280100,"['22531637', '22415795', '21989836', '20805299']"
SARACATINIB+C0278488,SARACATINIB,C0278488,['21729667']
SARACATINIB+C1332166,SARACATINIB,C1332166,['21400081']
SARACATINIB+C1168401,SARACATINIB,C1168401,['21273606']
SARACATINIB+C1328504,SARACATINIB,C1328504,['19396016']
SARACATINIB+C0006826,SARACATINIB,C0006826,['19396016']
DASATINIB+C0023474,DASATINIB,C0023474,"['34826413', '32265500', '31647335', '31553487', '29723397', '29556695', '29498925', '28895203', '28550414', '28341918', '27665844', '27531525', '27133821', '26103598', '25530131', '25082346', '24569263', '24357015', '24289108', '22915637', '22371878', '22160483', '20525995', '20139391', '20008620', '19536906', '18541900', '17317857', '17138817']"
DASATINIB+C0027668,DASATINIB,C0027668,['34782430']
DASATINIB+C4688319,DASATINIB,C4688319,['34782430']
DASATINIB+C1709527,DASATINIB,C1709527,"['34516628', '33085860', '31944221', '29812996', '27479888', '26951627', '26308885', '24779033', '21931113', '20466853', '20131302', '19263190', '17496201']"
DASATINIB+C0023473,DASATINIB,C0023473,"['34195988', '33653205', '31999839', '31978329', '31477798', '29845477', '29719934', '29610029', '28795321', '27995880', '27509035', '27217448', '27192969', '26686407', '26507546', '26118315', '25501110', '25356603', '24311723', '23611212', '23363742', '22645182', '22211798', '21901399', '21524239', '21523765', '19708572', '19608684', '19517473', '19487385', '19280591', '19263190', '18754032', '18492956', '17761974', '17550857', '17185463']"
DASATINIB+C0032227,DASATINIB,C0032227,"['34195988', '30093398', '27665844', '21901399', '17761974']"
DASATINIB+C0861727,DASATINIB,C0861727,['34101295']
DASATINIB+C0278802,DASATINIB,C0278802,['33551196']
DASATINIB+C0812413,DASATINIB,C0812413,['32816946']
DASATINIB+C0005699,DASATINIB,C0005699,"['32681739', '24779033', '20564086', '18754032', '17185463']"
DASATINIB+C0238198,DASATINIB,C0238198,"['32677196', '29710216', '29315500', '28007774']"
DASATINIB+C4721208,DASATINIB,C4721208,"['32675015', '31227432', '24211163', '23652277', '21539969', '19920114']"
DASATINIB+C0687702,DASATINIB,C0687702,"['32614159', '31978329']"
DASATINIB+C0020981,DASATINIB,C0020981,['32107212']
DASATINIB+C0027651,DASATINIB,C0027651,['32094501']
DASATINIB+C3839741,DASATINIB,C3839741,"['32092139', '29720733', '25715404']"
DASATINIB+C3495919,DASATINIB,C3495919,['31931069']
DASATINIB+C0740985,DASATINIB,C0740985,['31931069']
DASATINIB+C3897752,DASATINIB,C3897752,"['31290996', '25758746', '23090987']"
DASATINIB+C1335729,DASATINIB,C1335729,['30895346']
DASATINIB+C0280100,DASATINIB,C0280100,"['30895346', '22392508', '21781226']"
DASATINIB+C0684249,DASATINIB,C0684249,['30880334']
DASATINIB+C4721209,DASATINIB,C4721209,['30607629']
DASATINIB+C0476089,DASATINIB,C0476089,['30535536']
DASATINIB+C0854867,DASATINIB,C0854867,['30520026']
DASATINIB+C0023418,DASATINIB,C0023418,"['30093398', '26267232', '24891015', '23715577', '17339191', '16775234']"
DASATINIB+C0278488,DASATINIB,C0278488,"['29680193', '21810917', '21406471']"
DASATINIB+C0023467,DASATINIB,C0023467,"['29616864', '25715404']"
DASATINIB+C2986658,DASATINIB,C2986658,"['29512900', '23536435']"
DASATINIB+C2347924,DASATINIB,C2347924,['29427149']
DASATINIB+C0024115,DASATINIB,C0024115,['29121645']
DASATINIB+C0036421,DASATINIB,C0036421,['29121645']
DASATINIB+C0521530,DASATINIB,C0521530,['29058817']
DASATINIB+C0877373,DASATINIB,C0877373,"['29047029', '23403636', '21881918']"
DASATINIB+C3887461,DASATINIB,C3887461,['28559019']
DASATINIB+C0025202,DASATINIB,C0025202,"['28334439', '21523734']"
DASATINIB+C0346973,DASATINIB,C0346973,"['28280091', '24173967', '21552992']"
DASATINIB+C1261473,DASATINIB,C1261473,"['28007774', '26710211']"
DASATINIB+C0677984,DASATINIB,C0677984,['27998964']
DASATINIB+C0007131,DASATINIB,C0007131,"['27911119', '25170013', '21204748', '20855820', '20142592']"
DASATINIB+C0206657,DASATINIB,C0206657,['27696380']
DASATINIB+C0008479,DASATINIB,C0008479,['27696380']
DASATINIB+C0008487,DASATINIB,C0008487,['27696380']
DASATINIB+C0205944,DASATINIB,C0205944,['27696380']
DASATINIB+C1266119,DASATINIB,C1266119,['27696380']
DASATINIB+C0153690,DASATINIB,C0153690,"['27475087', '27166393', '25635138']"
DASATINIB+C0678222,DASATINIB,C0678222,"['27166393', '23403636', '21903773']"
DASATINIB+C0242596,DASATINIB,C0242596,['26951627']
DASATINIB+C0010606,DASATINIB,C0010606,['26598548']
DASATINIB+C1333190,DASATINIB,C1333190,['26598548']
DASATINIB+C0006826,DASATINIB,C0006826,"['26598548', '23715577']"
DASATINIB+C1827293,DASATINIB,C1827293,['26362343']
DASATINIB+C1522378,DASATINIB,C1522378,['26267232']
DASATINIB+C1328504,DASATINIB,C1328504,"['25635138', '24788563', '21976132']"
DASATINIB+C0027627,DASATINIB,C0027627,['25635138']
DASATINIB+C0855097,DASATINIB,C0855097,"['24238639', '21402714']"
DASATINIB+C0149782,DASATINIB,C0149782,['24128713']
DASATINIB+C0281361,DASATINIB,C0281361,['24072218']
DASATINIB+C1333813,DASATINIB,C1333813,['23754592']
DASATINIB+C4528176,DASATINIB,C4528176,['23273539']
DASATINIB+C4329281,DASATINIB,C4329281,"['23179336', '20108303', '19789325']"
DASATINIB+C0278689,DASATINIB,C0278689,['22837181']
DASATINIB+C1514428,DASATINIB,C1514428,['22710075']
DASATINIB+C4684861,DASATINIB,C4684861,['22407177']
DASATINIB+C0278883,DASATINIB,C0278883,['22127285']
DASATINIB+C0867389,DASATINIB,C0867389,['22068151']
DASATINIB+C1168401,DASATINIB,C1168401,['21523723']
DASATINIB+C0023472,DASATINIB,C0023472,"['20520639', '19369231', '17264298']"
DASATINIB+C0005779,DASATINIB,C0005779,['19280591']
DASATINIB+C0026764,DASATINIB,C0026764,['19152174']
DASATINIB+C0008679,DASATINIB,C0008679,['18559612']
DASATINIB+C0221013,DASATINIB,C0221013,['18559612']
DASATINIB+C1332884,DASATINIB,C1332884,['18477770']
DASATINIB+C0279543,DASATINIB,C0279543,['16990591']
NILOTINIB+C0023473,NILOTINIB,C0023473,"['35999259', '34139044', '33153366', '31538327', '31253213', '30340199', '29976734', '29494928', '29459949', '28364360', '27771544', '27509035', '26837842', '26113419', '25387866', '25356603', '24712728', '24532039', '23052406', '22763385', '22211798', '22207416', '21856226', '21524239', '21523765', '21523338', '21467546', '20525993', '19822896', '19652056', '19608684', '18492956']"
NILOTINIB+C1318543,NILOTINIB,C1318543,['35932628']
NILOTINIB+C1336708,NILOTINIB,C1336708,['35932628']
NILOTINIB+C0153888,NILOTINIB,C0153888,['35385922']
NILOTINIB+C0023474,NILOTINIB,C0023474,"['34508295', '33707652', '33414482', '32253827', '31999850', '31318870', '29908417', '29713954', '29468438', '28699641', '28522574', '28218239', '27890073', '27531525', '27470600', '26971721', '26871197', '26687426', '26437782', '25766724', '24335106', '23502220', '22371878', '21098399', '19695406']"
NILOTINIB+C0861352,NILOTINIB,C0861352,"['34139044', '31318870']"
NILOTINIB+C0687702,NILOTINIB,C0687702,"['33707652', '29976734', '29459949', '28218239']"
NILOTINIB+C0030567,NILOTINIB,C0030567,"['33315105', '33215762', '31841599', '30906562', '27434297']"
NILOTINIB+C4687714,NILOTINIB,C4687714,['32332918']
NILOTINIB+C0279543,NILOTINIB,C0279543,"['31676669', '31511239', '29996726', '29577674', '27501474', '25025755', '23109697', '22699418', '21732337', '17715389', '16990591']"
NILOTINIB+C1961102,NILOTINIB,C1961102,['31676669']
NILOTINIB+C0008487,NILOTINIB,C0008487,['30077789']
NILOTINIB+C1261473,NILOTINIB,C1261473,['30037815']
NILOTINIB+C0010823,NILOTINIB,C0010823,['30026110']
NILOTINIB+C0039106,NILOTINIB,C0039106,['29571946']
NILOTINIB+C0867389,NILOTINIB,C0867389,"['29549292', '29051021']"
NILOTINIB+C0007114,NILOTINIB,C0007114,['28843487']
NILOTINIB+C0025202,NILOTINIB,C0025202,"['28843487', '28327988', '25695690']"
NILOTINIB+C0023467,NILOTINIB,C0023467,['28592197']
NILOTINIB+C2861580,NILOTINIB,C2861580,['28224300']
NILOTINIB+C0949690,NILOTINIB,C0949690,['27784336']
NILOTINIB+C0752347,NILOTINIB,C0752347,['27434297']
NILOTINIB+C0006826,NILOTINIB,C0006826,['26424760']
NILOTINIB+C0860594,NILOTINIB,C0860594,['26424760']
NILOTINIB+C1258104,NILOTINIB,C1258104,['26283632']
NILOTINIB+C1709527,NILOTINIB,C1709527,"['26065651', '25387866', '23138184']"
NILOTINIB+C0221013,NILOTINIB,C0221013,['26002753']
NILOTINIB+C0238198,NILOTINIB,C0238198,"['25882987', '22357255', '22119758', '21456006', '19723647']"
NILOTINIB+C1332884,NILOTINIB,C1332884,['25025064']
NILOTINIB+C0277556,NILOTINIB,C0277556,['25025064']
NILOTINIB+C1540912,NILOTINIB,C1540912,['24057647']
NILOTINIB+C0279549,NILOTINIB,C0279549,"['22359103', '19449194']"
NILOTINIB+C0023472,NILOTINIB,C0023472,"['22076466', '22023530', '20520639', '18048643']"
NILOTINIB+C0278883,NILOTINIB,C0278883,['22068222']
NILOTINIB+C0005699,NILOTINIB,C0005699,"['22023530', '19695406']"
NILOTINIB+C1306889,NILOTINIB,C1306889,['21538470']
NILOTINIB+C0948807,NILOTINIB,C0948807,['20110053']
NILOTINIB+C0020433,NILOTINIB,C0020433,['17611564']
SUNITINIB MALATE+C0278678,SUNITINIB MALATE,C0278678,"['34706141', '21174224', '19213665']"
SUNITINIB MALATE+C0278601,SUNITINIB MALATE,C0278601,['34158245']
SUNITINIB MALATE+C1997217,SUNITINIB MALATE,C1997217,['26408725']
SUNITINIB MALATE+C4528176,SUNITINIB MALATE,C4528176,['24611649']
SUNITINIB MALATE+C0349639,SUNITINIB MALATE,C0349639,['24611649']
SUNITINIB MALATE+C4528750,SUNITINIB MALATE,C4528750,['23761052']
SUNITINIB MALATE+C0278883,SUNITINIB MALATE,C0278883,['23114504']
SUNITINIB MALATE+C0220633,SUNITINIB MALATE,C0220633,['23114504']
SUNITINIB MALATE+C0812413,SUNITINIB MALATE,C0812413,['22895142']
SUNITINIB MALATE+C0948303,SUNITINIB MALATE,C0948303,['22885865']
SUNITINIB MALATE+C0006826,SUNITINIB MALATE,C0006826,['22038997']
SUNITINIB MALATE+C0007134,SUNITINIB MALATE,C0007134,"['22038997', '19213664']"
SUNITINIB MALATE+C0030297,SUNITINIB MALATE,C0030297,['21306237']
SUNITINIB MALATE+C0334463,SUNITINIB MALATE,C0334463,['21154746']
SUNITINIB MALATE+C4528201,SUNITINIB MALATE,C4528201,['21154746']
SUNITINIB MALATE+C0023269,SUNITINIB MALATE,C0023269,['21154746']
SUNITINIB MALATE+C0023827,SUNITINIB MALATE,C0023827,['21154746']
SUNITINIB MALATE+C0555198,SUNITINIB MALATE,C0555198,['20872043']
SUNITINIB MALATE+C0027651,SUNITINIB MALATE,C0027651,['20457621']
SUNITINIB MALATE+C1266119,SUNITINIB MALATE,C1266119,['20457621']
SUNITINIB MALATE+C0948807,SUNITINIB MALATE,C0948807,['20049443']
SUNITINIB MALATE+C0280631,SUNITINIB MALATE,C0280631,['19811811']
SUNITINIB MALATE+C1565489,SUNITINIB MALATE,C1565489,['19779038']
SUNITINIB MALATE+C0238198,SUNITINIB MALATE,C0238198,"['19737946', '19282169']"
SUNITINIB MALATE+C1168401,SUNITINIB MALATE,C1168401,['19649772']
SUNITINIB MALATE+C4721208,SUNITINIB MALATE,C4721208,['19633050']
SUNITINIB MALATE+C0278488,SUNITINIB MALATE,C0278488,['18347007']
SUNITINIB MALATE+C3266262,SUNITINIB MALATE,C3266262,['16520665']
IMATINIB MESYLATE+C0238198,IMATINIB MESYLATE,C0238198,"['15001674', '12528778', '11705489']"
IMATINIB MESYLATE+C0023473,IMATINIB MESYLATE,C0023473,"['20679528', '12576428', '11237055']"
IMATINIB MESYLATE+C1709527,IMATINIB MESYLATE,C1709527,['12393581']
IMATINIB MESYLATE+C0023474,IMATINIB MESYLATE,C0023474,['17926465']
IMATINIB MESYLATE+C1261473,IMATINIB MESYLATE,C1261473,['12528778']
IMATINIB MESYLATE+C0242596,IMATINIB MESYLATE,C0242596,['12393581']
IMATINIB MESYLATE+C0334664,IMATINIB MESYLATE,C0334664,['16919303']
IMATINIB MESYLATE+C1836830,IMATINIB MESYLATE,C1836830,['16919303']
IMATINIB MESYLATE+C1961102,IMATINIB MESYLATE,C1961102,['14648032']
